nom_fr,date,NDVI,NDWI,NDDI_corrige
Fès-Meknès,2024-02-10,0.4554004944462614,0.06374310476936172,1.2352387608789916
Guelmim-Oued Noun,2024-02-10,0.09295194520281484,-0.07229767092389076,7.555447505703748
Laâyoune-Sakia El Hamra,2024-02-10,0.06951312561356032,-0.06934589202424168,4.414880715019338
Souss-Massa,2024-02-10,0.1641439726799514,-0.07215856632598423,3.65664997045493
Dakhla-Oued Ed-Dahab,2024-02-10,0.06858509734358001,-0.06013241355451656,4.2105727047958315
Tanger-Tétouan-Al Hoceima,2024-02-10,0.5127032027203191,0.12180465695958714,0.7207171384020665
Drâa-Tafilalet,2024-02-10,0.13004750224915473,-0.08696494013444572,1.7533427471858578
Marrakech-Safi,2024-02-10,0.2598221459600102,-0.026060368445649063,2.532070022794738
l'Oriental,2024-02-10,0.2515077980725372,-0.07653130790279465,2.9851514233907124
Béni Mellal-Khénifra,2024-02-10,0.2769886348335778,-0.009408249066011868,1.5490552693200128
Casablanca-Settat,2024-02-10,0.3409430209867239,0.052604509451664005,0.973385778893369
Rabat-Salé-Kénitra,2024-02-10,0.41551500206550673,0.0718770243221896,0.6117346498414897
Fès-Meknès,2024-02-18,0.42276436536548184,0.02750212296229924,1.2794713478546786
Guelmim-Oued Noun,2024-02-18,0.08343971037655495,-0.05834049986430559,6.5067743074584
Laâyoune-Sakia El Hamra,2024-02-18,0.07591232040233771,-0.07796180251075635,4.42843672786117
Souss-Massa,2024-02-18,0.16191123621137254,-0.05959413414596915,3.3048596420430103
Dakhla-Oued Ed-Dahab,2024-02-18,0.07408529973799498,-0.07158101092624322,4.272647729177567
Tanger-Tétouan-Al Hoceima,2024-02-18,0.49507340241742787,0.1144815712849117,0.7344435480274906
Drâa-Tafilalet,2024-02-18,0.12031694974145014,-0.08452310409903362,3.3016204972107293
Marrakech-Safi,2024-02-18,0.25717844363820214,-0.015266704871927128,1.7130694070762866
l'Oriental,2024-02-18,0.19606468270460733,-0.08187462255537019,3.2075104730925394
Béni Mellal-Khénifra,2024-02-18,0.2600123644475786,-0.037125357183740625,2.020385907659924
Casablanca-Settat,2024-02-18,0.29717889970234884,0.0428273953278646,1.647049172339233
Rabat-Salé-Kénitra,2024-02-18,0.4193796755939142,0.07143665518189138,0.8345188267825157
Fès-Meknès,2024-02-26,0.4451484721737505,0.06813891803586401,0.9197235345826984
Guelmim-Oued Noun,2024-02-26,0.08321692067706206,-0.0658885025270185,3.781825784933429
Laâyoune-Sakia El Hamra,2024-02-26,0.07043256850699432,-0.07297539784138547,4.931661813570978
Souss-Massa,2024-02-26,0.15648404496920273,-0.0612266513557392,2.6800681199459135
Dakhla-Oued Ed-Dahab,2024-02-26,0.06560472165444876,-0.06503152231882135,3.325054623209287
Tanger-Tétouan-Al Hoceima,2024-02-26,0.5089838240942369,0.12276429361459895,0.8730273732273112
Drâa-Tafilalet,2024-02-26,0.11755922133608228,-0.05793972897717681,2.83611069674101
Marrakech-Safi,2024-02-26,0.24759806344468605,-0.03253931902419435,1.8978018142209618
l'Oriental,2024-02-26,0.1907830414678238,-0.08424366866340935,5.5478322048856885
Béni Mellal-Khénifra,2024-02-26,0.2596962643847673,-0.010065761872153526,1.628227910343904
Casablanca-Settat,2024-02-26,0.3160612215880474,0.046929041183466136,1.053601124260385
Rabat-Salé-Kénitra,2024-02-26,0.43871322144494207,0.0578533167122819,0.8115976403404509
Fès-Meknès,2024-03-05,0.4906864642868365,0.09885946970144842,0.6548939834515128
Guelmim-Oued Noun,2024-03-05,0.0892944749186981,-0.05949136290049902,3.2678284152872754
Laâyoune-Sakia El Hamra,2024-03-05,0.07104294365716343,-0.07346600697671404,2.688098541394667
Souss-Massa,2024-03-05,0.15011459563438753,-0.04769490389118893,2.175684035428517
Dakhla-Oued Ed-Dahab,2024-03-05,0.06198744390849716,-0.06282015428544505,3.1774081557915013
Tanger-Tétouan-Al Hoceima,2024-03-05,0.5045660613637403,0.1329555204997606,0.899285299151225
Drâa-Tafilalet,2024-03-05,0.1214181689374976,-0.07248333631472736,1.747880491846603
Marrakech-Safi,2024-03-05,0.23487948125388552,-0.030025157340645033,2.0391957653897275
l'Oriental,2024-03-05,0.2164912811979001,-0.07712472409996242,2.408025896415226
Béni Mellal-Khénifra,2024-03-05,0.25360323686450403,-0.027349573904281634,1.8486737188944888
Casablanca-Settat,2024-03-05,0.26491229486905415,-0.00324152675053804,1.551767520914437
Rabat-Salé-Kénitra,2024-03-05,0.42683385710690164,0.08184282853018973,0.9875359778977181
Fès-Meknès,2024-03-13,0.4606840332925556,0.10303110869678024,0.8090770465856109
Guelmim-Oued Noun,2024-03-13,0.09230175329600819,-0.07528650167890913,5.221170524532916
Laâyoune-Sakia El Hamra,2024-03-13,0.07677038608015309,-0.08054911142548936,3.1749812257163073
Souss-Massa,2024-03-13,0.17201181617625136,-0.07459532940899277,2.9702146290350506
Dakhla-Oued Ed-Dahab,2024-03-13,0.07773670591942533,-0.06379289240562372,2.832788829997982
Tanger-Tétouan-Al Hoceima,2024-03-13,0.46195932620251967,0.11701425583830431,1.0782902599242725
Drâa-Tafilalet,2024-03-13,0.12251878597709438,-0.07846536670223841,2.851400983526136
Marrakech-Safi,2024-03-13,0.29199159050148205,-0.04240959524550431,1.6069298004872345
l'Oriental,2024-03-13,0.1931494359018734,-0.08078206004060895,4.172467755009832
Béni Mellal-Khénifra,2024-03-13,0.2850265785469854,-0.007957591269920117,1.417237497856216
Casablanca-Settat,2024-03-13,0.36948140209855607,0.02538049118401698,1.08365958587562
Rabat-Salé-Kénitra,2024-03-13,0.439117434221726,0.0931333610779812,0.7236243233793571
Fès-Meknès,2024-03-21,0.43890059372749884,0.12490704828845287,0.6724041304017984
Guelmim-Oued Noun,2024-03-21,0.11118035808126756,-0.07821300066864029,4.277239614191274
Laâyoune-Sakia El Hamra,2024-03-21,0.07650916697457988,-0.07937377172936197,5.101332156288211
Souss-Massa,2024-03-21,0.17462541112055724,-0.0684677306119023,2.627409194455993
Dakhla-Oued Ed-Dahab,2024-03-21,0.07485420349531056,-0.07077809489546842,4.121632371357529
Tanger-Tétouan-Al Hoceima,2024-03-21,0.32950574550051764,0.1521312912330895,0.6156555041171823
Drâa-Tafilalet,2024-03-21,0.11811753375858149,-0.07220670767981674,-1.4482624308594714
Marrakech-Safi,2024-03-21,0.27333984643494436,-0.023946098120564092,1.5402442557262295
l'Oriental,2024-03-21,0.2062815157987745,-0.030488539785101174,1.5946137352768799
Béni Mellal-Khénifra,2024-03-21,0.3246989086364685,0.05284975725459753,0.8331878708849565
Casablanca-Settat,2024-03-21,0.30437648500576625,0.06148969262262043,0.8207626018637866
Rabat-Salé-Kénitra,2024-03-21,0.442689989360208,0.16793142270102127,0.4643654200241815
Fès-Meknès,2024-03-29,0.49686172682546154,0.16147210074764765,0.533643699581907
Guelmim-Oued Noun,2024-03-29,0.0833376078657863,-0.06268450163074143,3.0088590401924495
Laâyoune-Sakia El Hamra,2024-03-29,0.07997480915450739,-0.07808443951117726,3.6141946970925662
Souss-Massa,2024-03-29,0.16644242316668934,-0.06106052955075462,2.03494836967203
Dakhla-Oued Ed-Dahab,2024-03-29,0.0675493372089059,-0.07612234545798167,4.571059225167825
Tanger-Tétouan-Al Hoceima,2024-03-29,0.4973328841348884,0.15343675997684653,0.6587764612214815
Drâa-Tafilalet,2024-03-29,0.1283927435557256,-0.07031957818766232,1.8678175587456645
Marrakech-Safi,2024-03-29,0.26251422905924826,-0.017435255423799152,1.4018459150150853
l'Oriental,2024-03-29,0.21708299281792626,-0.0767702070804795,3.5723092878543636
Béni Mellal-Khénifra,2024-03-29,0.3203799926192574,0.044847144689038415,0.9757957948323286
Casablanca-Settat,2024-03-29,0.28034907520612584,0.0327731812039461,2.3297542103113598
Rabat-Salé-Kénitra,2024-03-29,0.43757140287012136,0.12722832283186813,0.7290722132019413
Fès-Meknès,2024-04-06,0.4619892777566911,0.13599947679276206,0.6727339032793068
Guelmim-Oued Noun,2024-04-06,0.0756087363617193,-0.06250916633400737,2.878023279272212
Laâyoune-Sakia El Hamra,2024-04-06,0.07090567627810686,-0.07542215468026532,4.265172077730786
Souss-Massa,2024-04-06,0.1535701118432333,-0.059742675299193526,2.781444837420802
Dakhla-Oued Ed-Dahab,2024-04-06,0.06711708290809082,-0.060788975952386595,3.22120825408449
Tanger-Tétouan-Al Hoceima,2024-04-06,0.4688881977326174,0.10966701854361385,0.8820057652773459
Drâa-Tafilalet,2024-04-06,0.13184332889823006,-0.06239649753776339,1.3757461195273109
Marrakech-Safi,2024-04-06,0.27234631003506454,-0.022604945139039195,1.4227646551873105
l'Oriental,2024-04-06,0.1976555908173702,-0.07178447856024199,3.4208323956146267
Béni Mellal-Khénifra,2024-04-06,0.3184184629784259,0.030226111949511,1.0285554362869385
Casablanca-Settat,2024-04-06,0.28686929715789805,0.02954117020046141,1.6183437370768654
Rabat-Salé-Kénitra,2024-04-06,0.39028101066875376,0.08059412569476486,0.8211005520269403
Fès-Meknès,2024-04-14,0.4675393034607473,0.13972953286689685,0.5730027646360059
Guelmim-Oued Noun,2024-04-14,0.08692660256789815,-0.08244441496237538,5.337803751242367
Laâyoune-Sakia El Hamra,2024-04-14,0.08062374246376552,-0.08104950599324573,5.3018383937872855
Souss-Massa,2024-04-14,0.17667011783907158,-0.09513954659370548,3.453156206072001
Dakhla-Oued Ed-Dahab,2024-04-14,0.0793402600403298,-0.07109640774442437,3.2140510400797146
Tanger-Tétouan-Al Hoceima,2024-04-14,0.47436836223510626,0.1092762968641763,0.6183656962046662
Drâa-Tafilalet,2024-04-14,0.13098599494156407,-0.07214661012420368,1.1639248531323054
Marrakech-Safi,2024-04-14,0.257359678249673,-0.03602355936436408,1.9450136757126855
l'Oriental,2024-04-14,0.20689670993295592,-0.07261453501422498,2.764305688912035
Béni Mellal-Khénifra,2024-04-14,0.3074562235855895,0.037541579045352456,0.9484694687823184
Casablanca-Settat,2024-04-14,0.28613419710228677,0.02425166458267889,1.2486722148345661
Rabat-Salé-Kénitra,2024-04-14,0.40309319982495234,0.07586805639793968,0.880415042880316
Fès-Meknès,2024-04-22,0.4157293201711892,0.08211060171685282,0.8383476145706796
Guelmim-Oued Noun,2024-04-22,0.09680469555572593,-0.07671457864193831,5.451439452916189
Laâyoune-Sakia El Hamra,2024-04-22,0.08008827220690617,-0.0855219495149049,0.42003951159142056
Souss-Massa,2024-04-22,0.15338093417044868,-0.07899047436670176,3.02591447158167
Dakhla-Oued Ed-Dahab,2024-04-22,0.08287315555984959,-0.0718446896720702,5.342307371931098
Tanger-Tétouan-Al Hoceima,2024-04-22,0.4558318467888525,0.08339112023329813,0.846392278011405
Drâa-Tafilalet,2024-04-22,0.1273349583480069,-0.06271333711696532,2.0113001609938137
Marrakech-Safi,2024-04-22,0.2515028145156608,-0.05483276736788376,1.806404712464174
l'Oriental,2024-04-22,0.18603822850813506,-0.08500184357541575,1.3812583841172772
Béni Mellal-Khénifra,2024-04-22,0.31698172073659703,0.01301528598314555,1.099532363592133
Casablanca-Settat,2024-04-22,0.2730836669670808,-0.042288890798013845,1.8871217595683942
Rabat-Salé-Kénitra,2024-04-22,0.38623665889658537,0.027300107240653574,0.9813980705905768
Fès-Meknès,2024-04-30,0.3935693733550837,0.06300113141606359,1.021533765635129
Guelmim-Oued Noun,2024-04-30,0.08802232517359672,-0.07177988395396986,4.301174187453692
Laâyoune-Sakia El Hamra,2024-04-30,0.07911484267347402,-0.08149538141662344,6.528820692616405
Souss-Massa,2024-04-30,0.15797766587345943,-0.07535574875581376,3.1165436814644347
Dakhla-Oued Ed-Dahab,2024-04-30,0.07680736741945955,-0.07397768118792397,4.007907923813696
Tanger-Tétouan-Al Hoceima,2024-04-30,0.44841491120695687,0.08505843916409235,0.885186161890061
Drâa-Tafilalet,2024-04-30,0.13036132566093342,-0.07399612538072274,-0.23368873548208705
Marrakech-Safi,2024-04-30,0.23253149906250292,-0.05713951223165053,2.0105778463915116
l'Oriental,2024-04-30,0.20079668020079314,-0.08905177282574729,4.284819303957835
Béni Mellal-Khénifra,2024-04-30,0.2931893179846551,-0.0023725246693688837,1.3174182883351588
Casablanca-Settat,2024-04-30,0.2468579884480294,-0.04599516749210165,1.713359583479048
Rabat-Salé-Kénitra,2024-04-30,0.347527070695901,-0.046117877326004995,1.2291624968417
Fès-Meknès,2024-05-08,0.3741331395808896,0.059475391813271966,1.059124341196169
Guelmim-Oued Noun,2024-05-08,0.06916226219012311,0.0022312361397018674,2.1430573003839846
Laâyoune-Sakia El Hamra,2024-05-08,0.07809817192595342,-0.04695280455404606,2.316372470532203
Souss-Massa,2024-05-08,0.12712929734957112,-0.016676172205588806,2.29038698427484
Dakhla-Oued Ed-Dahab,2024-05-08,0.08112027847926821,-0.0637814472060843,2.1382042866276185
Tanger-Tétouan-Al Hoceima,2024-05-08,0.45724044581011264,0.10376117821378983,0.74313643102451
Drâa-Tafilalet,2024-05-08,0.13073250171006798,-0.06768701573615984,1.3397347804968776
Marrakech-Safi,2024-05-08,0.2187726206927431,-0.06488351270464464,2.736074067102524
l'Oriental,2024-05-08,0.1783994798647366,-0.07827887585693909,2.923431975204255
Béni Mellal-Khénifra,2024-05-08,0.288323389237722,7.11989913176886E-4,1.3788630242160915
Casablanca-Settat,2024-05-08,0.2147976348294053,-0.011852208290400802,1.3156636012701004
Rabat-Salé-Kénitra,2024-05-08,0.40734633014701865,0.05812058752776194,0.9733382922837186
Fès-Meknès,2024-05-16,0.3081771723136468,3.3589524342049465E-4,1.6199525908586074
Guelmim-Oued Noun,2024-05-16,0.09225718798216202,-0.0889117858044578,6.0821556434908945
Laâyoune-Sakia El Hamra,2024-05-16,0.07840717560736166,-0.0995958510222205,5.510290114752335
Souss-Massa,2024-05-16,0.14264260219912558,-0.08423433275789903,3.944804545636137
Dakhla-Oued Ed-Dahab,2024-05-16,0.07949059921385035,-0.0831765470689337,4.2140532488247935
Tanger-Tétouan-Al Hoceima,2024-05-16,0.4484079608891075,0.07448430389175092,1.1270639781986556
Drâa-Tafilalet,2024-05-16,0.11891623168965972,-0.070812902493332,1.6685443095629375
Marrakech-Safi,2024-05-16,0.20589083931121227,-0.07157708402186852,2.430611684530053
l'Oriental,2024-05-16,0.17633062084802967,-0.08807216787335641,2.6312927814248455
Béni Mellal-Khénifra,2024-05-16,0.24896829212800906,-0.022836850584199105,1.7617656451942607
Casablanca-Settat,2024-05-16,0.24011279998345997,-0.06483459586408676,2.8657467483465835
Rabat-Salé-Kénitra,2024-05-16,0.31762517177722244,-0.02245174384965053,1.2953179306473062
Fès-Meknès,2024-05-24,0.26183195422021377,-0.012985818468440996,2.230924479040072
Guelmim-Oued Noun,2024-05-24,0.06388481765672178,-0.05586619193139094,1.238945491457858
Laâyoune-Sakia El Hamra,2024-05-24,0.07551828482756108,-0.08173321552226347,3.309482659587626
Souss-Massa,2024-05-24,0.13403015775023494,-0.08628241302370626,4.686384825072771
Dakhla-Oued Ed-Dahab,2024-05-24,0.0707371564912052,-0.07308616411916322,4.027356630692927
Tanger-Tétouan-Al Hoceima,2024-05-24,0.3447830638508366,0.01674073583448089,1.295638005996885
Drâa-Tafilalet,2024-05-24,0.12799639382860162,-0.06269908899739735,1.6057829700253452
Marrakech-Safi,2024-05-24,0.1927932966093135,-0.08074034864168994,2.9370806298398002
l'Oriental,2024-05-24,0.1628708309845978,-0.09459978307347733,2.6142343364761835
Béni Mellal-Khénifra,2024-05-24,0.2405003065694842,-0.019357260095416638,1.551030629434487
Casablanca-Settat,2024-05-24,0.22368034560656716,-0.06657929167014835,1.5830249516894757
Rabat-Salé-Kénitra,2024-05-24,0.2774825782230614,-0.023871395365963936,1.6785513714088094
Fès-Meknès,2024-06-01,0.2687677754057506,-0.02009121164220797,2.026762178054785
Guelmim-Oued Noun,2024-06-01,0.09630851266356023,-0.08682373842191421,4.857840554104324
Laâyoune-Sakia El Hamra,2024-06-01,0.09569507257695865,-0.09664068252948468,2.676906067396913
Souss-Massa,2024-06-01,0.17563572372283018,-0.11231288038657529,4.509798921287723
Dakhla-Oued Ed-Dahab,2024-06-01,0.0782957349510515,-0.07723151602392715,4.4220141298092495
Tanger-Tétouan-Al Hoceima,2024-06-01,0.3169277047107624,0.006687855015769561,1.488512484821175
Drâa-Tafilalet,2024-06-01,0.125547908042952,-0.06927010851905831,2.454957711700802
Marrakech-Safi,2024-06-01,0.19484485949296607,-0.09317471103393288,3.3930285344695985
l'Oriental,2024-06-01,0.15568545410259882,-0.08312901153038808,1.8279866329659873
Béni Mellal-Khénifra,2024-06-01,0.25162840878846754,-0.024431802575292743,1.6502519248374854
Casablanca-Settat,2024-06-01,0.2621111712826429,-0.08201461308159079,2.6884572740383765
Rabat-Salé-Kénitra,2024-06-01,0.3507624520369636,-0.038089630710178034,2.1521998893962735
Fès-Meknès,2024-06-09,0.24455795701880653,-0.04450084593609577,3.760658759128908
Guelmim-Oued Noun,2024-06-09,0.08994722326857967,-0.08012027339286111,3.6292119364082986
Laâyoune-Sakia El Hamra,2024-06-09,0.08080613159596797,-0.08746675928350457,3.155738227417674
Souss-Massa,2024-06-09,0.13805989028241436,-0.09318167253400111,4.008922381428191
Dakhla-Oued Ed-Dahab,2024-06-09,0.07457938089032444,-0.07327131453943395,3.238617318320407
Tanger-Tétouan-Al Hoceima,2024-06-09,0.32042273947798067,-0.017873718017906753,1.4416984689594277
Drâa-Tafilalet,2024-06-09,0.12111180014483265,-0.07192969321686606,3.8642127865339098
Marrakech-Safi,2024-06-09,0.2083011892493781,-0.09026679014656812,3.0786463900800687
l'Oriental,2024-06-09,0.16121625060897618,-0.09908114214169142,1.5693263474230228
Béni Mellal-Khénifra,2024-06-09,0.23173147871131494,-0.033348918297409345,1.759226510001735
Casablanca-Settat,2024-06-09,0.24063728792226127,-0.06652247026964958,2.464300893448479
Rabat-Salé-Kénitra,2024-06-09,0.3085517667398779,-0.0401530924010728,1.665255673071733
Fès-Meknès,2024-06-17,0.24851897620276348,-0.04564004570046365,2.0019719558618907
Guelmim-Oued Noun,2024-06-17,0.10278070795951198,-0.09234952415373864,0.9745125293958302
Laâyoune-Sakia El Hamra,2024-06-17,0.07635523529512658,-0.0818110645898083,-0.3262727791632549
Souss-Massa,2024-06-17,0.1380744745038025,-0.08922845442935133,3.2104256125497455
Dakhla-Oued Ed-Dahab,2024-06-17,0.07446866882709076,-0.07604630012487978,2.9265463172751622
Tanger-Tétouan-Al Hoceima,2024-06-17,0.3221775968006289,-0.02365101270066416,1.7650122955840917
Drâa-Tafilalet,2024-06-17,0.1084676738830384,-0.06660025012207434,2.1743678219178784
Marrakech-Safi,2024-06-17,0.1899073796327253,-0.08688593012260895,3.0425982581633484
l'Oriental,2024-06-17,0.174650991484362,-0.1009794734332475,3.2067354794693186
Béni Mellal-Khénifra,2024-06-17,0.22813453205417927,-0.040877343325637194,1.974131180879504
Casablanca-Settat,2024-06-17,0.2048677316807116,-0.06260599897413315,1.777675660735638
Rabat-Salé-Kénitra,2024-06-17,0.2811997923850904,-0.05988061596920488,1.6496383942953576
Fès-Meknès,2024-06-25,0.23811746410034554,-0.055825168653224934,3.104443613913737
Guelmim-Oued Noun,2024-06-25,0.09520683505298068,-0.09290663835627154,4.71959112773688
Laâyoune-Sakia El Hamra,2024-06-25,0.07584400656356476,-0.08419479474531379,-2.331748841944195
Souss-Massa,2024-06-25,0.13024384283372376,-0.09164579139620299,5.77922167992081
Dakhla-Oued Ed-Dahab,2024-06-25,0.07235462687975308,-0.07271265465241455,1.4404207386339085
Tanger-Tétouan-Al Hoceima,2024-06-25,0.34613390706631697,-0.02861850443945343,1.7116752720770492
Drâa-Tafilalet,2024-06-25,0.11762293174815894,-0.07615448316764961,1.9931581983810993
Marrakech-Safi,2024-06-25,0.1919323739341898,-0.09846637998467998,3.5286139405271046
l'Oriental,2024-06-25,0.17318749231855216,-0.11110144898658016,-0.2922114757003443
Béni Mellal-Khénifra,2024-06-25,0.248236779600753,-0.03974777305608765,1.9477913873020227
Casablanca-Settat,2024-06-25,0.22233216310431667,-0.09214382073816102,2.8966341576326355
Rabat-Salé-Kénitra,2024-06-25,0.3093080131713671,-0.05518579231824631,1.3040076667122267
Fès-Meknès,2024-07-03,0.23137028707507767,-0.049691496180945975,2.683613526793122
Guelmim-Oued Noun,2024-07-03,0.06676861183694921,-0.0539957449659326,3.3852043352704184
Laâyoune-Sakia El Hamra,2024-07-03,0.07792086190513084,-0.08173556941807289,1.9646778924675758
Souss-Massa,2024-07-03,0.13588940522306164,-0.10024283045148669,5.248628620418894
Dakhla-Oued Ed-Dahab,2024-07-03,0.0711201983524565,-0.07592907734437343,4.895075337454113
Tanger-Tétouan-Al Hoceima,2024-07-03,0.31387413181160895,-0.023226569321215144,1.3626614615480082
Drâa-Tafilalet,2024-07-03,0.11630469044640461,-0.06838896221605108,0.7444537825062844
Marrakech-Safi,2024-07-03,0.18920967026667992,-0.09061965423087452,3.7271141513289496
l'Oriental,2024-07-03,0.16719636789609404,-0.09816241915606237,3.970665674391686
Béni Mellal-Khénifra,2024-07-03,0.23235871820649445,-0.03397980857470932,2.0036859309919266
Casablanca-Settat,2024-07-03,0.22356607984116736,-0.05165310115935078,2.4053627362260075
Rabat-Salé-Kénitra,2024-07-03,0.28518449944981894,-0.03962469495297577,1.8217846930489738
Fès-Meknès,2024-07-11,0.21705202443528007,-0.04852511194325681,3.711195810479245
Guelmim-Oued Noun,2024-07-11,0.05409248540993206,-0.029380785464861725,-0.2895727890149525
Laâyoune-Sakia El Hamra,2024-07-11,0.06442681824356969,-0.07357114769315191,-7.2179035696831075
Souss-Massa,2024-07-11,0.12274585767951718,-0.08968098071545165,5.675826646567898
Dakhla-Oued Ed-Dahab,2024-07-11,0.06613279090638534,-0.06328973674170263,0.42903790648662427
Tanger-Tétouan-Al Hoceima,2024-07-11,0.30610154540571766,-0.03640047435197204,1.9787327216350796
Drâa-Tafilalet,2024-07-11,0.10710800730882736,-0.06718868312784691,2.1845495951923795
Marrakech-Safi,2024-07-11,0.1774241392145457,-0.09954092787445723,4.634877519982581
