"Region","Date","NDVI_median","NDWI_median","NDDI_median"
"Dakhla-Oued Ed-Dahab",2024-03-05,0.0901735443181799,-0.106089387071163,-5.6353988955072
"Tanger-Tétouan-Al Hoceima",2024-03-05,0.647215545853096,0.198232592206221,0.527786239705574
"Drâa-Tafilalet",2024-03-05,0.110245997316584,-0.128816893399229,-3.13607079328008
"Marrakech-Safi",2024-03-05,0.162216976091895,-0.0923055690409811,2.11299401856379
"l'Oriental",2024-03-05,0.123145695104616,-0.123215634914919,2.5988714031723
"Béni Mellal-Khénifra",2024-03-05,0.232425845106386,-0.0887948019153783,1.69074452505603
"Casablanca-Settat",2024-03-05,0.26193125592526,-0.148778863534279,2.33028721728679
"Rabat-Salé-Kénitra",2024-03-05,0.490700038312396,0.0263204653792603,0.874644887555608
"Fès-Meknès",2024-03-13,0.239059202645946,-0.0699967221091657,0.765036415115534
"Guelmim-Oued Noun",2024-03-13,0.104386905226888,-0.12720288014479,-3.03177988225536
"Laâyoune-Sakia El Hamra",2024-03-13,0.0954108608861904,-0.119765355984675,-4.60031638439273
"Souss-Massa",2024-03-13,0.108580553656534,-0.120404204563669,-2.1827196684022
"Dakhla-Oued Ed-Dahab",2024-03-13,0.0891132707813075,-0.107552795872559,-5.88566272114121
"Tanger-Tétouan-Al Hoceima",2024-03-13,0.562638814156635,0.172344540322281,0.529765526748902
"Drâa-Tafilalet",2024-03-13,0.108562335143325,-0.128918089328776,-3.18225711197587
"Marrakech-Safi",2024-03-13,0.167963731864002,-0.0944422010553607,2.29694771884192
"l'Oriental",2024-03-13,0.122538550759101,-0.12342006810098,1.31487025792045
"Béni Mellal-Khénifra",2024-03-13,0.242202316485112,-0.0804491536930809,1.60879577950404
"Casablanca-Settat",2024-03-13,0.285057294475504,-0.114889712207051,1.96258713335706
"Rabat-Salé-Kénitra",2024-03-13,0.476264481667247,0.0541543245321968,0.776441124957381
"Fès-Meknès",2024-03-21,0.192456954734153,-0.0715473200876112,1.11019216634079
"Guelmim-Oued Noun",2024-03-21,0.104958128438122,-0.131457893730523,-3.19095030601631
"Laâyoune-Sakia El Hamra",2024-03-21,0.0966008813367102,-0.124047034805741,-4.53408357559931
"Souss-Massa",2024-03-21,0.109994355687859,-0.120137748500069,-0.058961015823099
"Dakhla-Oued Ed-Dahab",2024-03-21,0.0890712631539862,-0.109120842781954,-5.80908332914815
"Tanger-Tétouan-Al Hoceima",2024-03-21,0.48623823916441,0.154103694985909,0.519893942273567
"Drâa-Tafilalet",2024-03-21,0.109861887963295,-0.120850878986212,-2.5887374264487
"Marrakech-Safi",2024-03-21,0.183555616935724,-0.0810551564028089,1.8420757011645
"l'Oriental",2024-03-21,0.119744196958143,-0.115328139331027,6.48697790677059
"Béni Mellal-Khénifra",2024-03-21,0.282216616486702,-0.0171418036804165,1.05268951661968
"Casablanca-Settat",2024-03-21,0.322723317505299,-0.0677727978645527,1.29601006822223
"Rabat-Salé-Kénitra",2024-03-21,0.53127355085259,0.12886219615807,0.585812533761701
"Fès-Meknès",2024-03-29,0.281312122198926,-0.0515007642330995,0.687415786551304
"Guelmim-Oued Noun",2024-03-29,0.103895379366734,-0.127327787220219,-3.01958672318594
"Laâyoune-Sakia El Hamra",2024-03-29,0.0969972521632264,-0.120130042560727,-4.08058849702504
"Souss-Massa",2024-03-29,0.106466862860422,-0.116497965854425,-2.07818414266876
"Dakhla-Oued Ed-Dahab",2024-03-29,0.0903340019354787,-0.106975629731525,-5.90735870708724
"Tanger-Tétouan-Al Hoceima",2024-03-29,0.62185575133496,0.199243436738567,0.514006229631615
"Drâa-Tafilalet",2024-03-29,0.109174822567008,-0.129323296810118,-3.11673929355921
"Marrakech-Safi",2024-03-29,0.182839989328119,-0.0716621567597653,1.89586277047922
"l'Oriental",2024-03-29,0.122126231216811,-0.123078626653654,1.22522905481693
"Béni Mellal-Khénifra",2024-03-29,0.283738109093003,-0.0427438746001995,1.19137611881996
"Casablanca-Settat",2024-03-29,0.350082516802686,-0.0649536643567694,1.31476794853706
"Rabat-Salé-Kénitra",2024-03-29,0.503738021792487,0.0870154096978268,0.690623158052993
"Fès-Meknès",2024-04-06,0.277416483259983,-0.0501961167411535,0.726532998031423
"Guelmim-Oued Noun",2024-04-06,0.0815621441708387,-0.103113660365869,-3.39153005276328
"Laâyoune-Sakia El Hamra",2024-04-06,0.0857400729568692,-0.109606439754947,-4.2923256007738
"Souss-Massa",2024-04-06,0.101128783897924,-0.1099197736383,-2.4496167725474
"Dakhla-Oued Ed-Dahab",2024-04-06,0.0899508431531996,-0.10795740264817,-5.83401058380399
"Tanger-Tétouan-Al Hoceima",2024-04-06,0.587113547529786,0.165614768724563,0.559079161793842
"Drâa-Tafilalet",2024-04-06,0.108331683545968,-0.127797395152993,-3.0972209613728
"Marrakech-Safi",2024-04-06,0.182004847050597,-0.0802646347608061,1.94954788236806
"l'Oriental",2024-04-06,0.121709611844449,-0.124719601575432,-3.94981743279628
"Béni Mellal-Khénifra",2024-04-06,0.27622442533966,-0.0560126273044649,1.33130877856246
"Casablanca-Settat",2024-04-06,0.355849282902746,-0.0787755370303656,1.41966486565043
"Rabat-Salé-Kénitra",2024-04-06,0.501768559465764,0.0756758580184328,0.7233326984864
"Fès-Meknès",2024-04-14,0.279891995482969,-0.0448323732367982,0.720630866207458
"Guelmim-Oued Noun",2024-04-14,0.101924328146687,-0.127128157713183,-3.11961682669424
"Laâyoune-Sakia El Hamra",2024-04-14,0.0952841526310314,-0.117892119782481,-4.02546407425742
"Souss-Massa",2024-04-14,0.103910993748164,-0.11474167502649,-2.06800486561335
"Dakhla-Oued Ed-Dahab",2024-04-14,0.089268987345118,-0.10077670987509,-5.91099922575394
"Tanger-Tétouan-Al Hoceima",2024-04-14,0.580123029784907,0.183409147937479,0.520155764362873
"Drâa-Tafilalet",2024-04-14,0.103828480896297,-0.125694248333963,-3.25971347935531
"Marrakech-Safi",2024-04-14,0.179379103278726,-0.0885703220110177,2.23002752320595
"l'Oriental",2024-04-14,0.120626708612804,-0.117170311821781,3.71890046251954
"Béni Mellal-Khénifra",2024-04-14,0.25236528377625,-0.0590199390141497,1.40791883445362
"Casablanca-Settat",2024-04-14,0.305668838232316,-0.106884472498825,1.95422497125962
"Rabat-Salé-Kénitra",2024-04-14,0.462443387465156,0.0575307734274108,0.768266155725158
"Fès-Meknès",2024-04-22,0.276493960226069,-0.0578763679940096,0.786155474362286
"Guelmim-Oued Noun",2024-04-22,0.102877494209186,-0.127628133346764,-3.32436765111148
"Laâyoune-Sakia El Hamra",2024-04-22,0.0969148198223196,-0.119671814427712,-5.26950618789738
"Souss-Massa",2024-04-22,0.100006276598385,-0.114049587119974,-2.37030224934007
"Dakhla-Oued Ed-Dahab",2024-04-22,0.0903418151641174,-0.103946610094067,-5.80587061738252
"Tanger-Tétouan-Al Hoceima",2024-04-22,0.547388143272763,0.146221918741696,0.580194567501866
"Drâa-Tafilalet",2024-04-22,0.104898319478337,-0.128466341015893,-3.37238252452405
"Marrakech-Safi",2024-04-22,0.175054850731522,-0.0932325007485723,2.32167671339411
"l'Oriental",2024-04-22,0.122655844502161,-0.128712630417157,-5.47605141843283
"Béni Mellal-Khénifra",2024-04-22,0.257720523902639,-0.0735586896817647,1.50006267003875
"Casablanca-Settat",2024-04-22,0.285356327284334,-0.128589261624329,2.45072234503612
